model,method,fold,generation_id,prompt_id,extraction,ast_status,tokenizer_error,import_paths,local_paths,resolved_distributions,unresolved_imports,unknown_date_paths,original_mapper_output,original_valid,original_hallucinated,audited_valid,audited_hallucinated,mapping_known,mapping_correct,label_known,label_agree,known_valid_count,known_hall_count,unknown_count
qwen3,BOUND,C,4834__repeat_2,4834,full_ast,ast_ok,,"[""tencentcloud.common"", ""tencentcloud.common.exception"", ""tencentcloud.common.profile"", ""tencentcloud_common"", ""tencentcloud_hsm.v20200304.tencentcloud_hsm_client""]",[],"[""tencentcloud-sdk-python""]","{""tencentcloud_common"": ""unknown"", ""tencentcloud_hsm.v20200304.tencentcloud_hsm_client"": ""unknown""}",[],[],[],[],"[""tencentcloud-sdk-python""]",[],0,,0,,1,0,2
qwen3,BOUND,C,4834__repeat_3,4834,full_ast,ast_ok,,"[""tencentcloud.common"", ""tencentcloud.common.profile.client_profile"", ""tencentcloud.common.profile.http_profile"", ""tencentcloud.hsm.v20200904""]",[],"[""tencentcloud-sdk-python""]",{},[],[],[],[],"[""tencentcloud-sdk-python""]",[],1,0,1,0,1,0,0
qwen3,BOUND,C,4834__repeat_4,4834,full_ast,ast_ok,,"[""tencentcloud.common"", ""tencentcloud.common.profile.client_profile"", ""tencentcloud.common.profile.http_profile"", ""tencentcloud.hsm.v20200918""]",[],"[""tencentcloud-sdk-python""]",{},[],[],[],[],"[""tencentcloud-sdk-python""]",[],1,0,1,0,1,0,0
qwen3,BOUND,C,4834__repeat_5,4834,full_ast,ast_ok,,"[""tencentcloud.common"", ""tencentcloud.common.profile.client_profile"", ""tencentcloud.common.profile.http_profile"", ""tencentcloud.hsm.v20200904""]",[],"[""tencentcloud-sdk-python""]",{},[],[],[],[],"[""tencentcloud-sdk-python""]",[],1,0,1,0,1,0,0
qwen3,BOUND,C,2284__repeat_1,2284,full_ast,ast_ok,,[],[],[],{},[],[],[],[],[],[],1,1,1,1,0,0,0
qwen3,BOUND,C,2284__repeat_2,2284,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""cython"", ""htslib""]",[],"[""cython""]","{""htslib"": ""unknown""}",[],"[""cython"", ""htslib"", ""none""]","[""cython"", ""none""]","[""htslib""]","[""cython""]",[],0,,0,,1,0,1
qwen3,BOUND,C,2284__repeat_3,2284,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""cython"", ""cython.cimports.cpython""]",[],"[""cython""]",{},[],"[""cython""]","[""cython""]",[],"[""cython""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,2284__repeat_4,2284,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""cython"", ""libc.stdint_h""]",[],"[""cython""]","{""libc.stdint_h"": ""unknown""}",[],"[""cython"", ""libc""]","[""cython""]","[""libc""]","[""cython""]",[],0,,0,,1,0,1
qwen3,BOUND,C,2284__repeat_5,2284,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""cython"", ""cython.cimports.cpython"", ""cython.cimports.libhtslib"", ""cython.cimports.libhtslib.htslib""]",[],"[""cython""]",{},[],"[""cython""]","[""cython""]",[],"[""cython""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,2608__repeat_1,2608,full_ast,ast_ok,,"[""azure.cognitiveservices.language.textanalytics"", ""azure.cognitiveservices.language.textanalytics.models"", ""azure.cognitiveservices.speech"", ""azure.cognitiveservices.vision.face"", ""azure.cognitiveservices.vision.face.models"", ""azure.cognitiveservices.vision.face.operations"", ""msrest.authentication""]",[],"[""msrest""]","{""azure.cognitiveservices.language.textanalytics"": ""ambiguous_namespace"", ""azure.cognitiveservices.language.textanalytics.models"": ""ambiguous_namespace"", ""azure.cognitiveservices.speech"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.face"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.face.models"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.face.operations"": ""ambiguous_namespace""}",[],"[""azure"", ""msrest""]","[""azure"", ""msrest""]",[],"[""msrest""]",[],0,,0,,1,0,6
qwen3,BOUND,C,2608__repeat_2,2608,full_ast,ast_ok,,"[""azure.cognitiveservices.language.textanalytics"", ""azure.cognitiveservices.speech"", ""azure.cognitiveservices.vision.face"", ""azure.cognitiveservices.vision.imageanalysis""]",[],[],"{""azure.cognitiveservices.language.textanalytics"": ""ambiguous_namespace"", ""azure.cognitiveservices.speech"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.face"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.imageanalysis"": ""ambiguous_namespace""}",[],"[""azure""]","[""azure""]",[],[],[],0,,0,,0,0,4
qwen3,BOUND,C,2608__repeat_3,2608,full_ast,ast_ok,,"[""azure.cognitiveservices.language.textanalytics"", ""azure.cognitiveservices.language.textanalytics.models"", ""azure.cognitiveservices.speech"", ""azure.cognitiveservices.speech.audio"", ""azure.cognitiveservices.vision.face"", ""azure.cognitiveservices.vision.face.models"", ""azure.cognitiveservices.vision.imageanalysis"", ""azure.cognitiveservices.vision.imageanalysis.models"", ""azure.cognitiveservices.vision.read"", ""azure.cognitiveservices.vision.read.models""]",[],[],"{""azure.cognitiveservices.language.textanalytics"": ""ambiguous_namespace"", ""azure.cognitiveservices.language.textanalytics.models"": ""ambiguous_namespace"", ""azure.cognitiveservices.speech"": ""ambiguous_namespace"", ""azure.cognitiveservices.speech.audio"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.face"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.face.models"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.imageanalysis"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.imageanalysis.models"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.read"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.read.models"": ""ambiguous_namespace""}",[],"[""azure"", ""none""]","[""azure"", ""none""]",[],[],[],0,,0,,0,0,10
qwen3,BOUND,C,2608__repeat_4,2608,full_ast,ast_ok,,"[""azure.cognitiveservices.language.textanalytics"", ""azure.cognitiveservices.language.textanalytics.models"", ""azure.cognitiveservices.speech"", ""azure.cognitiveservices.speech.audio"", ""azure.cognitiveservices.vision.face"", ""azure.cognitiveservices.vision.face.models"", ""azure.cognitiveservices.vision.imageanalysis"", ""azure.cognitiveservices.vision.imageanalysis.models""]",[],[],"{""azure.cognitiveservices.language.textanalytics"": ""ambiguous_namespace"", ""azure.cognitiveservices.language.textanalytics.models"": ""ambiguous_namespace"", ""azure.cognitiveservices.speech"": ""ambiguous_namespace"", ""azure.cognitiveservices.speech.audio"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.face"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.face.models"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.imageanalysis"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.imageanalysis.models"": ""ambiguous_namespace""}",[],"[""azure"", ""none""]","[""azure"", ""none""]",[],[],[],0,,0,,0,0,8
qwen3,BOUND,C,2608__repeat_5,2608,full_ast,ast_ok,,"[""azure.cognitiveservices.language.textanalytics"", ""azure.cognitiveservices.speech"", ""azure.cognitiveservices.vision.computervision"", ""azure.cognitiveservices.vision.face"", ""msrest.authentication""]",[],"[""msrest""]","{""azure.cognitiveservices.language.textanalytics"": ""ambiguous_namespace"", ""azure.cognitiveservices.speech"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.computervision"": ""ambiguous_namespace"", ""azure.cognitiveservices.vision.face"": ""ambiguous_namespace""}",[],"[""azure"", ""msrest""]","[""azure"", ""msrest""]",[],"[""msrest""]",[],0,,0,,1,0,4
qwen3,BOUND,C,2943__repeat_1,2943,full_ast,ast_ok,,"[""django.contrib.auth.forms"", ""django.contrib.auth.views"", ""django.urls"", ""django.views.generic""]",[],"[""django""]",{},[],"[""django""]","[""django""]",[],"[""django""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,2943__repeat_2,2943,full_ast,ast_ok,,"[""django.contrib.auth"", ""django.contrib.auth.forms"", ""django.http"", ""django.shortcuts"", ""django.urls"", ""django.views.generic""]",[],"[""django""]",{},[],"[""django""]","[""django""]",[],"[""django""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,2943__repeat_3,2943,full_ast,ast_ok,,"[""django.contrib"", ""django.contrib.auth"", ""django.contrib.auth.forms"", ""django.contrib.auth.models"", ""django.http"", ""django.shortcuts"", ""django.urls"", ""django.utils.html"", ""django.utils.translation""]",[],"[""django""]",{},[],"[""django""]","[""django""]",[],"[""django""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,2943__repeat_4,2943,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""django.contrib"", ""django.contrib.admin"", ""django.contrib.auth"", ""django.contrib.auth.decorators"", ""django.contrib.auth.forms"", ""django.contrib.auth.models"", ""django.contrib.auth.views"", ""django.contrib.contenttypes.models"", ""django.http"", ""django.shortcuts"", ""django.template.response"", ""django.urls"", ""django.utils.translation"", ""django.views"", ""django.views.generic""]",[],"[""django""]",{},[],"[""django""]","[""django""]",[],"[""django""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,2943__repeat_5,2943,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""django.contrib"", ""django.contrib.admin.views.decorators"", ""django.contrib.auth"", ""django.contrib.auth.forms"", ""django.contrib.auth.models"", ""django.contrib.auth.views"", ""django.contrib.contenttypes.models"", ""django.core.exceptions"", ""django.http"", ""django.shortcuts"", ""django.template.response"", ""django.urls"", ""django.utils.http"", ""django.utils.translation"", ""django.views"", ""django.views.decorators.http"", ""django.views.generic"", ""django.views.generic.edit""]",[],"[""django""]",{},[],"[""django""]","[""django""]",[],"[""django""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,4015__repeat_1,4015,full_ast,ast_ok,,"[""oneagent""]",[],[],"{""oneagent"": ""unknown""}",[],"[""oneagent""]",[],"[""oneagent""]",[],[],0,,0,,0,0,1
qwen3,BOUND,C,4015__repeat_2,4015,full_ast,ast_ok,,"[""oneagent""]",[],[],"{""oneagent"": ""unknown""}",[],"[""oneagent""]",[],"[""oneagent""]",[],[],0,,0,,0,0,1
qwen3,BOUND,C,4015__repeat_3,4015,full_ast,ast_ok,,"[""oneagent""]",[],[],"{""oneagent"": ""unknown""}",[],"[""oneagent""]",[],"[""oneagent""]",[],[],0,,0,,0,0,1
qwen3,BOUND,C,4015__repeat_4,4015,full_ast,ast_ok,,"[""oneagent""]",[],[],"{""oneagent"": ""unknown""}",[],"[""oneagent""]",[],"[""oneagent""]",[],[],0,,0,,0,0,1
qwen3,BOUND,C,4015__repeat_5,4015,full_ast,ast_ok,,"[""oneagent""]",[],[],"{""oneagent"": ""unknown""}",[],"[""oneagent""]",[],"[""oneagent""]",[],[],0,,0,,0,0,1
qwen3,BOUND,C,4244__repeat_1,4244,full_ast,ast_ok,,"[""urllib3""]",[],"[""urllib3""]",{},[],"[""urllib3""]","[""urllib3""]",[],"[""urllib3""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,4244__repeat_2,4244,full_ast,ast_ok,,"[""urllib3""]",[],"[""urllib3""]",{},[],"[""urllib3""]","[""urllib3""]",[],"[""urllib3""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,4244__repeat_3,4244,full_ast,ast_ok,,"[""urllib3""]",[],"[""urllib3""]",{},[],"[""urllib3""]","[""urllib3""]",[],"[""urllib3""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,4244__repeat_4,4244,full_ast,ast_ok,,"[""urllib3""]",[],"[""urllib3""]",{},[],"[""urllib3""]","[""urllib3""]",[],"[""urllib3""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,4244__repeat_5,4244,full_ast,ast_ok,,"[""urllib3""]",[],"[""urllib3""]",{},[],"[""urllib3""]","[""urllib3""]",[],"[""urllib3""]",[],1,1,1,1,1,0,0
qwen3,BOUND,C,4386__repeat_1,4386,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (130, 0))","[""cv2"", ""numpy"", ""scipy.ndimage"", ""tensorflow"", ""torch"", ""torchvision""]",[],"[""numpy"", ""opencv-python"", ""scipy"", ""tensorflow"", ""torch"", ""torchvision""]",{},[],"[""numpy"", ""opencv-python"", ""scipy"", ""tensorflow"", ""torch"", ""torchvision""]","[""numpy"", ""opencv-python"", ""scipy"", ""tensorflow"", ""torch"", ""torchvision""]",[],"[""numpy"", ""opencv-python"", ""scipy"", ""tensorflow"", ""torch"", ""torchvision""]",[],1,1,1,1,6,0,0
qwen3,BOUND,C,4386__repeat_2,4386,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""PIL"", ""cv2"", ""imageio"", ""matplotlib.pyplot"", ""numpy"", ""scipy.interpolate"", ""scipy.ndimage"", ""sklearn.cluster"", ""sklearn.decomposition"", ""sklearn.neighbors"", ""sklearn.preprocessing"", ""tensorflow"", ""torch"", ""torchvision""]",[],"[""imageio"", ""matplotlib"", ""numpy"", ""opencv-python"", ""pillow"", ""scikit-learn"", ""scipy"", ""tensorflow"", ""torch"", ""torchvision""]",{},[],"[""imageio"", ""matplotlib"", ""numpy"", ""opencv-python"", ""pillow""]","[""imageio"", ""matplotlib"", ""numpy"", ""opencv-python"", ""pillow""]",[],"[""imageio"", ""matplotlib"", ""numpy"", ""opencv-python"", ""pillow"", ""scikit-learn"", ""scipy"", ""tensorflow"", ""torch"", ""torchvision""]",[],1,0,1,0,10,0,0
qwen3,BOUND,C,4386__repeat_3,4386,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""PIL"", ""cv2"", ""numpy"", ""torch"", ""torch.utils.data"", ""torchvision""]",[],"[""numpy"", ""opencv-python"", ""pillow"", ""torch"", ""torchvision""]",{},[],"[""numpy"", ""opencv-python"", ""pillow"", ""torch"", ""torchvision""]","[""numpy"", ""opencv-python"", ""pillow"", ""torch"", ""torchvision""]",[],"[""numpy"", ""opencv-python"", ""pillow"", ""torch"", ""torchvision""]",[],1,1,1,1,5,0,0
qwen3,BOUND,C,4386__repeat_4,4386,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""PIL"", ""cv2"", ""imageio"", ""matplotlib.patches"", ""matplotlib.pyplot"", ""numpy"", ""tensorflow"", ""torch"", ""torchvision"", ""torchvision.models.detection""]",[],"[""imageio"", ""matplotlib"", ""numpy"", ""opencv-python"", ""pillow"", ""tensorflow"", ""torch"", ""torchvision""]",{},[],"[""imageio"", ""matplotlib"", ""numpy"", ""opencv-python"", ""pillow"", ""tensorflow"", ""torch"", ""torchvision""]","[""imageio"", ""matplotlib"", ""numpy"", ""opencv-python"", ""pillow"", ""tensorflow"", ""torch"", ""torchvision""]",[],"[""imageio"", ""matplotlib"", ""numpy"", ""opencv-python"", ""pillow"", ""tensorflow"", ""torch"", ""torchvision""]",[],1,1,1,1,8,0,0
qwen3,BOUND,C,4386__repeat_5,4386,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""PIL"", ""cv2"", ""matplotlib.pyplot"", ""numpy"", ""torch"", ""torch.nn"", ""torch.nn.functional"", ""torch.optim"", ""torchvision"", ""torchvision.models.segmentation"", ""torchvision.transforms""]",[],"[""matplotlib"", ""numpy"", ""opencv-python"", ""pillow"", ""torch"", ""torchvision""]",{},[],"[""matplotlib"", ""numpy"", ""opencv-python"", ""pillow"", ""torch"", ""torchvision""]","[""matplotlib"", ""numpy"", ""opencv-python"", ""pillow"", ""torch"", ""torchvision""]",[],"[""matplotlib"", ""numpy"", ""opencv-python"", ""pillow"", ""torch"", ""torchvision""]",[],1,1,1,1,6,0,0
qwen3,BOUND,C,3407__repeat_1,3407,full_ast,ast_ok,,"[""openslide""]",[],"[""openslide-python""]",{},[],"[""openslide""]",[],"[""openslide""]","[""openslide-python""]",[],1,0,1,0,1,0,0
qwen3,BOUND,C,3407__repeat_2,3407,full_ast,ast_ok,,"[""openslide""]",[],"[""openslide-python""]",{},[],"[""openslide""]",[],"[""openslide""]","[""openslide-python""]",[],1,0,1,0,1,0,0
qwen3,BOUND,C,3407__repeat_3,3407,full_ast,ast_ok,,"[""openslide""]",[],"[""openslide-python""]",{},[],"[""openslide""]",[],"[""openslide""]","[""openslide-python""]",[],1,0,1,0,1,0,0
qwen3,BOUND,C,3407__repeat_4,3407,full_ast,ast_ok,,"[""openslide""]",[],"[""openslide-python""]",{},[],"[""openslide""]",[],"[""openslide""]","[""openslide-python""]",[],1,0,1,0,1,0,0
qwen3,BOUND,C,3407__repeat_5,3407,full_ast,ast_ok,,"[""openslide""]",[],"[""openslide-python""]",{},[],"[""openslide""]",[],"[""openslide""]","[""openslide-python""]",[],1,0,1,0,1,0,0
qwen3,BOUND,C,3742__repeat_1,3742,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (333, 0))","[""django.core.files.base"", ""django.core.files.storage"", ""fs.base"", ""fs.memoryfs""]",[],"[""django"", ""fs""]",{},[],"[""django"", ""filesystem"", ""none""]","[""django"", ""filesystem"", ""none""]",[],"[""django"", ""fs""]",[],1,0,1,0,2,0,0
qwen3,BOUND,C,3742__repeat_2,3742,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""django.core.files.base"", ""django.core.files.storage"", ""django.core.files.uploadedfile"", ""fs.base"", ""fs.memoryfs""]",[],"[""django"", ""fs""]",{},[],"[""django"", ""fsspec""]","[""django"", ""fsspec""]",[],"[""django"", ""fs""]",[],1,0,1,0,2,0,0
qwen3,BOUND,C,3742__repeat_3,3742,full_ast,ast_ok,,"[""django.core.files.storage"", ""fs"", ""fs.base"", ""fs.errors""]",[],"[""django"", ""fs""]",{},[],"[""django"", ""fs""]","[""django"", ""fs""]",[],"[""django"", ""fs""]",[],1,1,1,1,2,0,0
qwen3,BOUND,C,3742__repeat_4,3742,full_ast,ast_ok,,"[""django.core.files.base"", ""django.core.files.storage"", ""pyfilesystem""]",[],"[""django""]","{""pyfilesystem"": ""unknown""}",[],"[""django"", ""pyfilesystem""]","[""django""]","[""pyfilesystem""]","[""django""]",[],0,,0,,1,0,1
qwen3,BOUND,C,3742__repeat_5,3742,full_ast,ast_ok,,"[""django.core.files.base"", ""django.core.files.storage"", ""fs.memoryfs""]",[],"[""django"", ""fs""]",{},[],"[""django"", ""fs""]","[""django"", ""fs""]",[],"[""django"", ""fs""]",[],1,1,1,1,2,0,0
qwen3,BOUND,C,3256__repeat_1,3256,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,,"[""azure.identity"", ""azure.mgmt.resource"", ""azure.mgmt.resource.resources.models"", ""azure.openai"", ""azure.openai.models""]",[],"[""azure-identity"", ""azure-mgmt-resource""]","{""azure.openai"": ""ambiguous_namespace"", ""azure.openai.models"": ""ambiguous_namespace""}",[],"[""azure"", ""none""]","[""azure"", ""none""]",[],"[""azure-identity"", ""azure-mgmt-resource""]",[],0,,0,,2,0,2
qwen3,BOUND,C,3256__repeat_2,3256,full_ast,ast_ok,,"[""requests""]",[],"[""requests""]",{},[],[],[],[],"[""requests""]",[],1,0,1,0,1,0,0
qwen3,BOUND,C,3256__repeat_3,3256,full_ast,ast_ok,,"[""azure.core.credentials"", ""azure.identity"", ""azure.maps.data"", ""azure.maps.data.models"", ""azure.maps.search""]",[],"[""azure-core"", ""azure-identity""]","{""azure.maps.data"": ""ambiguous_namespace"", ""azure.maps.data.models"": ""ambiguous_namespace"", ""azure.maps.search"": ""ambiguous_namespace""}",[],"[""azure""]","[""azure""]",[],"[""azure-core"", ""azure-identity""]",[],0,,0,,2,0,3
qwen3,BOUND,C,3256__repeat_4,3256,full_ast,ast_ok,,"[""azure.identity"", ""azure.mgmt.resource"", ""azure.mgmt.resource.resources.models"", ""azure.openai"", ""azure.openai.models""]",[],"[""azure-identity"", ""azure-mgmt-resource""]","{""azure.openai"": ""ambiguous_namespace"", ""azure.openai.models"": ""ambiguous_namespace""}",[],"[""azure"", ""none""]","[""azure"", ""none""]",[],"[""azure-identity"", ""azure-mgmt-resource""]",[],0,,0,,2,0,2
qwen3,BOUND,C,3256__repeat_5,3256,full_ast,ast_ok,,"[""azure.ai.textanalytics"", ""azure.core.credentials"", ""azure.identity"", ""azure.storage.blob""]",[],"[""azure-core"", ""azure-identity"", ""azure-storage-blob""]","{""azure.ai.textanalytics"": ""ambiguous_namespace""}",[],"[""azure"", ""none""]","[""azure"", ""none""]",[],"[""azure-core"", ""azure-identity"", ""azure-storage-blob""]",[],0,,0,,3,0,1
qwen3,BOUND,C,3140__repeat_1,3140,full_ast,ast_ok,,"[""depthai"", ""numpy""]",[],"[""numpy""]","{""depthai"": ""unknown""}",[],"[""depthai"", ""numpy""]","[""depthai"", ""numpy""]",[],"[""numpy""]",[],0,,0,,1,0,1
qwen3,BOUND,C,3140__repeat_2,3140,full_ast,ast_ok,,"[""depthai"", ""numpy""]",[],"[""numpy""]","{""depthai"": ""unknown""}",[],"[""depthai"", ""numpy""]","[""depthai"", ""numpy""]",[],"[""numpy""]",[],0,,0,,1,0,1
qwen3,BOUND,C,3140__repeat_3,3140,full_ast,ast_ok,,"[""depthai"", ""numpy""]",[],"[""numpy""]","{""depthai"": ""unknown""}",[],"[""depthai"", ""numpy""]","[""depthai"", ""numpy""]",[],"[""numpy""]",[],0,,0,,1,0,1
qwen3,BOUND,C,3140__repeat_4,3140,full_ast,ast_ok,,"[""depthai"", ""numpy""]",[],"[""numpy""]","{""depthai"": ""unknown""}",[],"[""depthai"", ""numpy""]","[""depthai"", ""numpy""]",[],"[""numpy""]",[],0,,0,,1,0,1
qwen3,BOUND,C,3140__repeat_5,3140,full_ast,ast_ok,,"[""depthai"", ""numpy""]",[],"[""numpy""]","{""depthai"": ""unknown""}",[],"[""depthai"", ""numpy""]","[""depthai"", ""numpy""]",[],"[""numpy""]",[],0,,0,,1,0,1
qwen3,BOUND,C,4676__repeat_1,4676,full_ast,ast_ok,,"[""flask"", ""flask_bcrypt"", ""flask_jwt_extended"", ""flask_restful"", ""flask_sqlalchemy"", ""git""]",[],"[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy"", ""gitpython""]",{},[],"[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy"", ""git""]","[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy""]","[""git""]","[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy"", ""gitpython""]",[],1,0,1,0,6,0,0
qwen3,BOUND,C,4676__repeat_2,4676,tokenize_ast_plus_parso_full_line_ast_plus_archived_fallback,parse_failure,"TokenError: ('EOF in multi-line statement', (263, 0))","[""flask"", ""flask_bcrypt"", ""flask_jwt_extended"", ""flask_limiter"", ""flask_limiter.util"", ""flask_migrate"", ""flask_restful"", ""flask_sqlalchemy"", ""git""]",[],"[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-limiter"", ""flask-migrate"", ""flask-restful"", ""flask-sqlalchemy"", ""gitpython""]",{},[],"[""bcrypt"", ""flask"", ""flask-jwt-extended"", ""flask-limiter"", ""flask-migrate"", ""flask-restful"", ""flask-sqlalchemy"", ""git""]","[""bcrypt"", ""flask"", ""flask-jwt-extended"", ""flask-limiter"", ""flask-migrate"", ""flask-restful"", ""flask-sqlalchemy""]","[""git""]","[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-limiter"", ""flask-migrate"", ""flask-restful"", ""flask-sqlalchemy"", ""gitpython""]",[],1,0,1,0,8,0,0
qwen3,BOUND,C,4676__repeat_3,4676,full_ast,ast_ok,,"[""flask"", ""flask_bcrypt"", ""flask_jwt_extended"", ""flask_restful"", ""flask_sqlalchemy""]",[],"[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy""]",{},[],"[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy"", ""none""]","[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy"", ""none""]",[],"[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy""]",[],1,0,1,0,5,0,0
qwen3,BOUND,C,4676__repeat_4,4676,full_ast,ast_ok,,"[""flask"", ""flask_login"", ""flask_restful"", ""flask_sqlalchemy""]",[],"[""flask"", ""flask-login"", ""flask-restful"", ""flask-sqlalchemy""]",{},[],"[""flask"", ""flask-login"", ""flask-restful"", ""flask-sqlalchemy""]","[""flask"", ""flask-login"", ""flask-restful"", ""flask-sqlalchemy""]",[],"[""flask"", ""flask-login"", ""flask-restful"", ""flask-sqlalchemy""]",[],1,1,1,1,4,0,0
qwen3,BOUND,C,4676__repeat_5,4676,full_ast,ast_ok,,"[""flask"", ""flask_bcrypt"", ""flask_jwt_extended"", ""flask_restful"", ""flask_sqlalchemy"", ""git""]",[],"[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy"", ""gitpython""]",{},[],"[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy"", ""git""]","[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy""]","[""git""]","[""flask"", ""flask-bcrypt"", ""flask-jwt-extended"", ""flask-restful"", ""flask-sqlalchemy"", ""gitpython""]",[],1,0,1,0,6,0,0
qwen3,BOUND,C,3427__repeat_1,3427,full_ast,ast_ok,,"[""aleph_alpha.client""]",[],[],"{""aleph_alpha.client"": ""unknown""}",[],"[""alephalpha""]",[],"[""alephalpha""]",[],[],0,,0,,0,0,1
